 Frame Timing                                                                                                 , 2015-02-06 , http://www.w3.org/TR/2015/WD-frame-timing-20150206/                              , WD               
 Framework Document for i18n Guidelines 1.0                                                  , 2003-04-17 , http://www.w3.org/TR/2003/WD-i18n-guide-framework-20030417/            , WD         
 Framework for SML EPR-Based Reference Schemes                                                         , 2009-06-30 , http://www.w3.org/TR/2009/NOTE-sml-epr-ref-scheme-20090630               , NOTE             
 Fullscreen                                                                                                   , 2012-07-03 , http://www.w3.org/TR/2012/WD-fullscreen-20120703/                                , WD               
 Fullscreen                                                                                                   , 2014-11-18 , http://www.w3.org/TR/2014/NOTE-fullscreen-20141118/                              , NOTE             
 Fullscreen                                                                                                   , 2014-11-18 , http://www.w3.org/TR/2014/NOTE-fullscreen-20141118/                              , Retired          
 Functional Explanation of Changes in XML Encryption 1.1                                                      , 2012-10-18 , http://www.w3.org/TR/2012/NOTE-xmlenc-core1-explain-20121018/                    , NOTE             
 Functional Explanation of Changes in XML Encryption 1.1                                                      , 2013-01-24 , http://www.w3.org/TR/2013/NOTE-xmlenc-core1-explain-20130124/                    , NOTE             
 Functional Explanation of Changes in XML Encryption 1.1                                                      , 2013-04-11 , http://www.w3.org/TR/2013/NOTE-xmlenc-core1-explain-20130411/                    , NOTE             
 Functional Explanation of Changes in XML Signature 1.1                                                       , 2012-10-18 , http://www.w3.org/TR/2012/NOTE-xmldsig-core1-explain-20121018/                   , NOTE             
 Functional Explanation of Changes in XML Signature 1.1                                                       , 2013-04-11 , http://www.w3.org/TR/2013/NOTE-xmldsig-core1-explain-20130411/                   , NOTE             
 Gamepad                                                                                                      , 2012-05-29 , http://www.w3.org/TR/2012/WD-gamepad-20120529/                                   , WD               
 Gamepad                                                                                                      , 2014-02-25 , http://www.w3.org/TR/2014/WD-gamepad-20140225/                                   , WD               
 Gateway to Techniques for WCAG 2.0                                                                 , 2004-07-30 , http://www.w3.org/TR/2004/WD-WCAG20-GATEWAY-20040730/               , WD       
 General Techniques for WCAG 2.0                                                                    , 2004-11-19 , http://www.w3.org/TR/2004/WD-WCAG20-GENERAL-20041119/               , WD       
 Generating JSON from Tabular Data on the Web                                                                 , 2015-01-08 , http://www.w3.org/TR/2015/WD-csv2json-20150108/                                  , WD               
 Generating RDF from Tabular Data on the Web                                                                  , 2015-01-08 , http://www.w3.org/TR/2015/WD-csv2rdf-20150108/                                   , WD               
 Geolocation API Specification                                                                         , 2008-12-22 , http://www.w3.org/TR/2008/WD-geolocation-API-20081222/                 , WD               
 Geolocation API Specification                                                                         , 2009-07-07 , http://www.w3.org/TR/2009/WD-geolocation-API-20090707/                   , LastCall         
 Geolocation API Specification                                                                         , 2009-07-07 , http://www.w3.org/TR/2009/WD-geolocation-API-20090707/                   , WD               
 Geolocation API Specification                                                                         , 2010-09-07 , http://www.w3.org/TR/2010/CR-geolocation-API-20100907/                   , CR               
 Geolocation API Specification                                                                                , 2012-05-10 , http://www.w3.org/TR/2012/PR-geolocation-API-20120510/                           , PR               
 Geolocation API Specification                                                                                , 2013-10-24 , http://www.w3.org/TR/2013/REC-geolocation-API-20131024/                          , REC              
 Geolocation API Specification Level 2                                                                        , 2011-12-01 , http://www.w3.org/TR/2011/WD-geolocation-API-v2-20111201/                        , LastCall         
 Geolocation API Specification Level 2                                                                        , 2011-12-01 , http://www.w3.org/TR/2011/WD-geolocation-API-v2-20111201/                        , WD               
 Geometry Interfaces Module Level 1                                                                           , 2014-05-22 , http://www.w3.org/TR/2014/WD-geometry-1-20140522/                                , WD               
 Geometry Interfaces Module Level 1                                                                           , 2014-06-26 , http://www.w3.org/TR/2014/WD-geometry-1-20140626/                                , LastCall         
 Geometry Interfaces Module Level 1                                                                           , 2014-06-26 , http://www.w3.org/TR/2014/WD-geometry-1-20140626/                                , WD               
 Geometry Interfaces Module Level 1                                                                           , 2014-09-18 , http://www.w3.org/TR/2014/WD-geometry-1-20140918/                                , WD               
 Geometry Interfaces Module Level 1                                                                           , 2014-11-25 , http://www.w3.org/TR/2014/CR-geometry-1-20141125/                                , CR               
 Gleaning Resource Descriptions from Dialects of Languages (GRDDL)                                  , 2004-04-13 , http://www.w3.org/TR/2004/NOTE-grddl-20040413/              , NOTE     
 Gleaning Resource Descriptions from Dialects of Languages (GRDDL)                                       , 2006-10-24 , http://www.w3.org/TR/2006/WD-grddl-20061024/                           , WD               
 Gleaning Resource Descriptions from Dialects of Languages (GRDDL)                                       , 2007-03-02 , http://www.w3.org/TR/2007/WD-grddl-20070302/                           , LastCall         
 Gleaning Resource Descriptions from Dialects of Languages (GRDDL)                                       , 2007-03-02 , http://www.w3.org/TR/2007/WD-grddl-20070302/                           , WD               
 Gleaning Resource Descriptions from Dialects of Languages (GRDDL)                                       , 2007-05-02 , http://www.w3.org/TR/2007/CR-grddl-20070502/                           , CR               
 Gleaning Resource Descriptions from Dialects of Languages (GRDDL)                                                   , 2007-07-16 , http://www.w3.org/TR/2007/PR-grddl-20070716/                         , PR               
 Gleaning Resource Descriptions from Dialects of Languages (GRDDL)                                                   , 2007-09-11 , http://www.w3.org/TR/2007/REC-grddl-20070911/                        , REC              
 Glossary of Terms for Device Independence                                        , 2003-08-25 , http://www.w3.org/TR/2003/WD-di-gloss-20030825/                  , WD           
 Good Practices for Capability URLs                                                                           , 2014-02-18 , http://www.w3.org/TR/2014/WD-capability-urls-20140218/                           , WD               
 Good Practices for Capability URLs                                                                           , 2014-02-18 , http://www.w3.org/TR/2014/WD-capability-urls-20140218/                           ,Informative
 GRDDL Primer                                                                                            , 2006-10-02 , http://www.w3.org/TR/2006/WD-grddl-primer-20061002/                    , WD               
 GRDDL Primer                                                                                                        , 2007-06-28 , http://www.w3.org/TR/2007/NOTE-grddl-primer-20070628/                , NOTE             
 GRDDL Test Cases                                                                                        , 2007-03-28 , http://www.w3.org/TR/2007/WD-grddl-tests-20070328/                     , WD               
 GRDDL Test Cases                                                                                        , 2007-05-02 , http://www.w3.org/TR/2007/WD-grddl-tests-20070502/                     , LastCall         
 GRDDL Test Cases                                                                                        , 2007-05-02 , http://www.w3.org/TR/2007/WD-grddl-tests-20070502/                     , WD               
 GRDDL Test Cases                                                                                                    , 2007-07-16 , http://www.w3.org/TR/2007/PR-grddl-tests-20070716/                   , PR               
 GRDDL Test Cases                                                                                                    , 2007-09-11 , http://www.w3.org/TR/2007/REC-grddl-tests-20070911/                  , REC              
 GRDDL Use Cases: Scenarios of extracting RDF data from XML documents                                    , 2006-10-02 , http://www.w3.org/TR/2006/WD-grddl-scenarios-20061002/                 , WD               
 GRDDL Use Cases: Scenarios of extracting RDF data from XML documents                                    , 2007-04-06 , http://www.w3.org/TR/2007/NOTE-grddl-scenarios-20070406/               , NOTE             
 Grid Layout                                                                                           , 2011-04-07 , http://www.w3.org/TR/2011/WD-css3-grid-layout-20110407/                  , WD               
 Guidance on Applying WCAG 2.0 to Non-Web Information and Communications Technologies                         , 2012-12-13 , http://www.w3.org/TR/2012/WD-wcag2ict-20121213/                                  , WD               
 Guidance on Applying WCAG 2.0 to Non-Web Information and Communications Technologies (WCAG2ICT)              , 2013-07-11 , http://www.w3.org/TR/2013/WD-wcag2ict-20130711/                                  , WD               
 Guidance on Applying WCAG 2.0 to Non-Web Information and Communications Technologies (WCAG2ICT)              , 2013-07-11 , http://www.w3.org/TR/2013/WD-wcag2ict-20130711/                                  ,Informative
 Guidance on Applying WCAG 2.0 to Non-Web Information and Communications Technologies (WCAG2ICT)              , 2013-09-05 , http://www.w3.org/TR/2013/NOTE-wcag2ict-20130905/                                , NOTE             
 Guide to Versioning XML Languages using new XML Schema 1.1 features                                                 , 2007-07-20 , http://www.w3.org/TR/2007/WD-xmlschema-guide2versioning-20070720     , WD               
 Guide to Versioning XML Languages using XML Schema 1.1                                                  , 2006-09-28 , http://www.w3.org/TR/2006/WD-xmlschema-guide2versioning-20060928       , WD               
 Guidelines for Web Content Transformation Proxies 1.0                                                 , 2009-10-06 , http://www.w3.org/TR/2009/WD-ct-guidelines-20091006/                     , LastCall         
 Guidelines for Web Content Transformation Proxies 1.0                                                 , 2009-10-06 , http://www.w3.org/TR/2009/WD-ct-guidelines-20091006/                     , WD               
 Guidelines for Web Content Transformation Proxies 1.0                                                 , 2010-02-11 , http://www.w3.org/TR/2010/WD-ct-guidelines-20100211/                     , LastCall         
 Guidelines for Web Content Transformation Proxies 1.0                                                 , 2010-02-11 , http://www.w3.org/TR/2010/WD-ct-guidelines-20100211/                     , WD               
 Guidelines for Web Content Transformation Proxies 1.0                                                 , 2010-06-17 , http://www.w3.org/TR/2010/CR-ct-guidelines-20100617/                     , CR               
 Guidelines for Web Content Transformation Proxies 1.0                                                 , 2010-10-26 , http://www.w3.org/TR/2010/NOTE-ct-guidelines-20101026/                   , NOTE             
 Guidelines for writing device independent tests                                                       , 2009-05-12 , http://www.w3.org/TR/2009/NOTE-di-testing-20090512/                      , NOTE             
 HCLS Knowledgebase                                                                                    , 2008-04-04 , http://www.w3.org/TR/2008/WD-hcls-kb-20080404/                         , WD               
 High Resolution Time                                                                                         , 2012-03-13 , http://www.w3.org/TR/2012/WD-hr-time-20120313/                                   , LastCall         
 High Resolution Time                                                                                         , 2012-03-13 , http://www.w3.org/TR/2012/WD-hr-time-20120313/                                   , WD               
 High Resolution Time                                                                                         , 2012-05-22 , http://www.w3.org/TR/2012/CR-hr-time-20120522/                                   , CR               
 High Resolution Time                                                                                         , 2012-10-23 , http://www.w3.org/TR/2012/PR-hr-time-20121023/                                   , PR               
 High Resolution Time                                                                                         , 2012-12-17 , http://www.w3.org/TR/2012/REC-hr-time-20121217/                                  , REC              
 High Resolution Time Level 2                                                                                 , 2013-12-03 , http://www.w3.org/TR/2013/WD-hr-time-2-20131203/                                 , LastCall         
 High Resolution Time Level 2                                                                                 , 2013-12-03 , http://www.w3.org/TR/2013/WD-hr-time-2-20131203/                                 , WD               
 HLink                                                                                                 , 2010-12-16 , http://www.w3.org/TR/2010/NOTE-hlink-20101216                            , NOTE             
 HLink: Link recognition for the XHTML Family                                                , 2002-09-13 , http://www.w3.org/TR/2002/WD-hlink-20020913/                           , WD         
 HTML 5                                                                                                , 2008-01-22 , http://www.w3.org/TR/2008/WD-html5-20080122/                           , WD               
 HTML 5                                                                                                , 2008-06-10 , http://www.w3.org/TR/2008/WD-html5-20080610/                           , WD               
 HTML 5                                                                                                , 2009-02-12 , http://www.w3.org/TR/2009/WD-html5-20090212/                           , WD               
 HTML 5                                                                                                , 2009-04-23 , http://www.w3.org/TR/2009/WD-html5-20090423/                             , WD               
 HTML 5                                                                                                , 2009-08-25 , http://www.w3.org/TR/2009/WD-html5-20090825/                             , WD               
 HTML 5 differences from HTML 4                                                                        , 2008-01-22 , http://www.w3.org/TR/2008/WD-html5-diff-20080122/                      , WD               
 HTML 5 differences from HTML 4                                                                        , 2008-06-10 , http://www.w3.org/TR/2008/WD-html5-diff-20080610/                      , WD               
 HTML 5 differences from HTML 4                                                                        , 2009-02-12 , http://www.w3.org/TR/2009/WD-html5-diff-20090212/                      , WD               
 HTML 5 differences from HTML 4                                                                        , 2009-04-23 , http://www.w3.org/TR/2009/WD-html5-diff-20090423/                        , WD               
 HTML 5 differences from HTML 4                                                                        , 2009-08-25 , http://www.w3.org/TR/2009/WD-html5-diff-20090825/                        , WD               
 HTML 5 Publication Notes                                                                              , 2008-06-10 , http://www.w3.org/TR/2008/NOTE-html5-pubnotes-20080610/                , NOTE             
 HTML 5.1                                                                                                     , 2012-12-17 , http://www.w3.org/TR/2012/WD-html51-20121217/                                    , WD               
 HTML 5.1                                                                                                     , 2013-05-28 , http://www.w3.org/TR/2013/WD-html51-20130528/                                    , WD               
 HTML 5.1                                                                                                     , 2013-10-29 , http://www.w3.org/TR/2013/WD-html51-20131029/                                    , WD               
 HTML 5.1                                                                                                     , 2014-02-04 , http://www.w3.org/TR/2014/WD-html51-20140204/                                    , WD               
 HTML 5.1                                                                                                     , 2014-06-17 , http://www.w3.org/TR/2014/WD-html51-20140617/                                    , WD               
 HTML Canvas 2D Context                                                                                , 2010-03-04 , http://www.w3.org/TR/2010/WD-2dcontext-20100304/                         , WD               
 HTML Canvas 2D Context                                                                                , 2010-06-24 , http://www.w3.org/TR/2010/WD-2dcontext-20100624/                         , WD               
 HTML Canvas 2D Context                                                                                , 2010-10-19 , http://www.w3.org/TR/2010/WD-2dcontext-20101019/                         , WD               
 HTML Canvas 2D Context                                                                                , 2011-01-13 , http://www.w3.org/TR/2011/WD-2dcontext-20110113/                         , WD               
 HTML Canvas 2D Context                                                                                , 2011-04-05 , http://www.w3.org/TR/2011/WD-2dcontext-20110405/                         , WD               
 HTML Canvas 2D Context                                                                                , 2011-05-25 , http://www.w3.org/TR/2011/WD-2dcontext-20110525/                         , LastCall         
 HTML Canvas 2D Context                                                                                , 2011-05-25 , http://www.w3.org/TR/2011/WD-2dcontext-20110525/                         , WD               
 HTML Canvas 2D Context                                                                                       , 2012-03-29 , http://www.w3.org/TR/2012/WD-2dcontext-20120329/                                 , WD               
 HTML Canvas 2D Context                                                                                       , 2012-10-25 , http://www.w3.org/TR/2012/WD-2dcontext-20121025/                                 , WD               
 HTML Canvas 2D Context                                                                                       , 2012-12-17 , http://www.w3.org/TR/2012/CR-2dcontext-20121217/                                 , CR               
 HTML Canvas 2D Context                                                                                       , 2013-08-06 , http://www.w3.org/TR/2013/CR-2dcontext-20130806/                                 , CR               
 HTML Canvas 2D Context                                                                                       , 2014-05-20 , http://www.w3.org/TR/2014/WD-2dcontext-20140520/                                 , LastCall         
 HTML Canvas 2D Context                                                                                       , 2014-05-20 , http://www.w3.org/TR/2014/WD-2dcontext-20140520/                                 , WD               
 HTML Canvas 2D Context                                                                                       , 2014-08-21 , http://www.w3.org/TR/2014/CR-2dcontext-20140821/                                 , CR               
 HTML Canvas 2D Context Level 2, 2012-12-17 , http://www.w3.org/TR/2012/WD-2dcontext2-20121217/                                , WD               
 HTML Canvas 2D Context Level 2, 2013-05-28 , http://www.w3.org/TR/2013/WD-2dcontext2-20130528/                                , WD               
 HTML Canvas 2D Context Level 2, 2013-10-29 , http://www.w3.org/TR/2013/WD-2dcontext2-20131029/                                , WD               
 HTML Canvas 2D Context Level 2, 2014-08-28 , http://www.w3.org/TR/2014/WD-2dcontext2-20140828/                                , WD               
 HTML Data Guide                                                                                              , 2012-01-12 , http://www.w3.org/TR/2012/WD-html-data-guide-20120112/                           , WD               
 HTML Data Guide                                                                                              , 2012-03-08 , http://www.w3.org/TR/2012/NOTE-html-data-guide-20120308/                         , NOTE             
 HTML Design Principles                                                                                              , 2007-11-26 , http://www.w3.org/TR/2007/WD-html-design-principles-20071126/        , WD               
 HTML Image Description Extension                                                                             , 2013-03-12 , http://www.w3.org/TR/2013/WD-html-longdesc-20130312/                             , WD               
 HTML Imports                                                                                                 , 2013-05-14 , http://www.w3.org/TR/2013/WD-html-imports-20130514/                              , WD               
 HTML Imports                                                                                                 , 2014-03-11 , http://www.w3.org/TR/2014/WD-html-imports-20140311/                              , WD               
 HTML Media Capture                                                                                    , 2010-07-20 , http://www.w3.org/TR/2010/WD-html-media-capture-20100720/                , WD               
 HTML Media Capture                                                                                    , 2010-09-28 , http://www.w3.org/TR/2010/WD-html-media-capture-20100928/                , WD               
 HTML Media Capture                                                                                    , 2011-04-14 , http://www.w3.org/TR/2011/WD-html-media-capture-20110414/                , WD               
 HTML Media Capture                                                                                           , 2012-05-29 , http://www.w3.org/TR/2012/WD-html-media-capture-20120529/                        , WD               
 HTML Media Capture                                                                                           , 2012-07-12 , http://www.w3.org/TR/2012/WD-html-media-capture-20120712/                        , LastCall         
 HTML Media Capture                                                                                           , 2012-07-12 , http://www.w3.org/TR/2012/WD-html-media-capture-20120712/                        , WD               
 HTML Media Capture                                                                                           , 2012-12-13 , http://www.w3.org/TR/2012/WD-html-media-capture-20121213/                        , WD               
 HTML Media Capture                                                                                           , 2013-03-26 , http://www.w3.org/TR/2013/WD-html-media-capture-20130326/                        , LastCall         
 HTML Media Capture                                                                                           , 2013-03-26 , http://www.w3.org/TR/2013/WD-html-media-capture-20130326/                        , WD               
 HTML Media Capture                                                                                           , 2013-05-09 , http://www.w3.org/TR/2013/CR-html-media-capture-20130509/                        , CR               
 HTML Media Capture                                                                                           , 2014-06-19 , http://www.w3.org/TR/2014/WD-html-media-capture-20140619/                        , LastCall         
 HTML Media Capture                                                                                           , 2014-06-19 , http://www.w3.org/TR/2014/WD-html-media-capture-20140619/                        , WD               
 HTML Media Capture                                                                                           , 2014-09-09 , http://www.w3.org/TR/2014/CR-html-media-capture-20140909/                        , CR               
 HTML Microdata                                                                                        , 2010-03-04 , http://www.w3.org/TR/2010/WD-microdata-20100304/                         , WD               
 HTML Microdata                                                                                        , 2010-06-24 , http://www.w3.org/TR/2010/WD-microdata-20100624/                         , WD               
 HTML Microdata                                                                                        , 2010-10-19 , http://www.w3.org/TR/2010/WD-microdata-20101019/                         , WD               
 HTML Microdata                                                                                        , 2011-01-13 , http://www.w3.org/TR/2011/WD-microdata-20110113/                         , WD               
 HTML Microdata                                                                                        , 2011-04-05 , http://www.w3.org/TR/2011/WD-microdata-20110405/                         , WD               
 HTML Microdata                                                                                        , 2011-05-25 , http://www.w3.org/TR/2011/WD-microdata-20110525/                         , LastCall         
 HTML Microdata                                                                                        , 2011-05-25 , http://www.w3.org/TR/2011/WD-microdata-20110525/                         , WD               
 HTML Microdata                                                                                               , 2012-03-29 , http://www.w3.org/TR/2012/WD-microdata-20120329/                                 , WD               
 HTML Microdata                                                                                               , 2012-10-25 , http://www.w3.org/TR/2012/WD-microdata-20121025/                                 , WD               
 HTML Microdata                                                                                               , 2013-10-29 , http://www.w3.org/TR/2013/NOTE-microdata-20131029/                               , NOTE             
 HTML Techniques for WCAG 2.0                                                     , 2003-12-09 , http://www.w3.org/TR/2003/WD-WCAG20-HTML-TECHS-20031209/         , WD           
 HTML Techniques for WCAG 2.0                                                          , 2005-11-23 , http://www.w3.org/TR/2005/WD-WCAG20-HTML-TECHS-20051123/            , WD       
 HTML Techniques for WCAG 2.0                                                                       , 2004-07-30 , http://www.w3.org/TR/2004/WD-WCAG20-HTML-TECHS-20040730/            , WD       
 HTML Techniques for WCAG 2.0                                                                       , 2004-11-19 , http://www.w3.org/TR/2004/WD-WCAG20-HTML-TECHS-20041119/            , WD       
 HTML Templates                                                                                               , 2013-02-14 , http://www.w3.org/TR/2013/WD-html-templates-20130214/                            , WD               
 HTML Templates                                                                                               , 2014-03-18 , http://www.w3.org/TR/2014/NOTE-html-templates-20140318/                          , NOTE             
 HTML to Platform Accessibility APIs Implementation Guide                                              , 2011-04-14 , http://www.w3.org/TR/2011/WD-html-aapi-20110414/                         , WD               
 HTML to Platform Accessibility APIs Implementation Guide                                              , 2011-04-14 , http://www.w3.org/TR/2011/WD-html-aapi-20110414/                         ,Informative
 HTML to Platform Accessibility APIs Implementation Guide                                              , 2011-05-25 , http://www.w3.org/TR/2011/WD-html-aapi-20110525/                         , WD               
 HTML to Platform Accessibility APIs Implementation Guide                                                     , 2012-03-29 , http://www.w3.org/TR/2012/WD-html-aapi-20120329/                                 , WD               
 HTML to Platform Accessibility APIs Implementation Guide                                                     , 2012-10-25 , http://www.w3.org/TR/2012/WD-html-aapi-20121025/                                 , WD               
 HTML to Platform Accessibility APIs Implementation Guide                                                     , 2013-09-10 , http://www.w3.org/TR/2013/WD-html-aapi-20130910/                                 , WD               
 HTML to Platform Accessibility APIs Implementation Guide                                                     , 2013-10-01 , http://www.w3.org/TR/2013/WD-html-aapi-20131001/                                 , WD               
 HTML: The Markup Language                                                                             , 2010-03-04 , http://www.w3.org/TR/2010/WD-html-markup-20100304/                       , WD               
 HTML: The Markup Language                                                                             , 2010-06-24 , http://www.w3.org/TR/2010/WD-html-markup-20100624/                       , WD               
 HTML: The Markup Language                                                                             , 2011-05-25 , http://www.w3.org/TR/2011/WD-html-markup-20110525/                       , WD               
 HTML: The Markup Language                                                                             , 2011-05-25 , http://www.w3.org/TR/2011/WD-html-markup-20110525/                       ,Informative
 HTML: The Markup Language                                                                                    , 2012-03-29 , http://www.w3.org/TR/2012/WD-html-markup-20120329/                               , WD               
 HTML: The Markup Language                                                                                    , 2012-03-29 , http://www.w3.org/TR/2012/WD-html-markup-20120329/                               ,Informative
 HTML: The Markup Language (an HTML language reference)                                                       , 2012-10-25 , http://www.w3.org/TR/2012/WD-html-markup-20121025/                               , WD               
 HTML: The Markup Language (an HTML language reference)                                                       , 2012-10-25 , http://www.w3.org/TR/2012/WD-html-markup-20121025/                               ,Informative
 HTML: The Markup Language (an HTML language reference)                                                       , 2013-05-28 , http://www.w3.org/TR/2013/NOTE-html-markup-20130528/                             , NOTE             
 HTML: The Markup Language Reference                                                                   , 2010-10-19 , http://www.w3.org/TR/2010/WD-html-markup-20101019/                       , WD               
 HTML: The Markup Language Reference                                                                   , 2010-10-19 , http://www.w3.org/TR/2010/WD-html-markup-20101019/                       ,Informative
 HTML: The Markup Language Reference                                                                   , 2011-01-13 , http://www.w3.org/TR/2011/WD-html-markup-20110113/                       , WD               
 HTML: The Markup Language Reference                                                                   , 2011-01-13 , http://www.w3.org/TR/2011/WD-html-markup-20110113/                       ,Informative
 HTML: The Markup Language Reference                                                                   , 2011-04-05 , http://www.w3.org/TR/2011/WD-html-markup-20110405/                       , WD               
 HTML: The Markup Language Reference                                                                   , 2011-04-05 , http://www.w3.org/TR/2011/WD-html-markup-20110405/                       ,Informative
 HTML/XML Task Force Report                                                                                   , 2012-02-09 , http://www.w3.org/TR/2012/NOTE-html-xml-tf-report-20120209/                      , NOTE             
 HTML+RDFa                                                                                             , 2009-10-15 , http://www.w3.org/TR/2009/WD-rdfa-in-html-20091015/                      , WD               
 HTML+RDFa                                                                                             , 2010-03-04 , http://www.w3.org/TR/2010/WD-rdfa-in-html-20100304/                      , WD               
 HTML+RDFa 1.1                                                                                         , 2010-06-24 , http://www.w3.org/TR/2010/WD-rdfa-in-html-20100624/                      , WD               
 HTML+RDFa 1.1                                                                                         , 2010-10-19 , http://www.w3.org/TR/2010/WD-rdfa-in-html-20101019/                      , WD               
 HTML+RDFa 1.1                                                                                         , 2011-01-13 , http://www.w3.org/TR/2011/WD-rdfa-in-html-20110113/                      , WD               
 HTML+RDFa 1.1                                                                                         , 2011-04-05 , http://www.w3.org/TR/2011/WD-rdfa-in-html-20110405/                      , WD               
 HTML+RDFa 1.1                                                                                         , 2011-05-25 , http://www.w3.org/TR/2011/WD-rdfa-in-html-20110525/                      , LastCall         
 HTML+RDFa 1.1                                                                                         , 2011-05-25 , http://www.w3.org/TR/2011/WD-rdfa-in-html-20110525/                      , WD               
 HTML+RDFa 1.1                                                                                                , 2012-03-29 , http://www.w3.org/TR/2012/WD-rdfa-in-html-20120329/                              , WD               
 HTML+RDFa 1.1                                                                                                , 2012-09-11 , http://www.w3.org/TR/2012/WD-rdfa-in-html-20120911/                              , WD               
 HTML+RDFa 1.1                                                                                                , 2012-12-13 , http://www.w3.org/TR/2012/WD-rdfa-in-html-20121213/                              , WD               
 HTML+RDFa 1.1                                                                                                , 2013-02-07 , http://www.w3.org/TR/2013/WD-html-rdfa-20130207/                                 , LastCall         
 HTML+RDFa 1.1                                                                                                , 2013-02-07 , http://www.w3.org/TR/2013/WD-html-rdfa-20130207/                                 , WD               
 HTML+RDFa 1.1                                                                                                , 2013-06-25 , http://www.w3.org/TR/2013/PR-html-rdfa-20130625/                                 , PR               
 HTML+RDFa 1.1                                                                                                , 2013-08-22 , http://www.w3.org/TR/2013/REC-html-rdfa-20130822/                                , FirstEdition     
 HTML+RDFa 1.1                                                                                                , 2013-08-22 , http://www.w3.org/TR/2013/REC-html-rdfa-20130822/                                , REC              
 HTML+RDFa 1.1 - Second Edition                                                                               , 2014-12-16 , http://www.w3.org/TR/2014/PER-html-rdfa-20141216/                                , PER              
 HTML5                                                                                                 , 2010-03-04 , http://www.w3.org/TR/2010/WD-html5-20100304/                             , WD               
 HTML5                                                                                                 , 2010-06-24 , http://www.w3.org/TR/2010/WD-html5-20100624/                             , WD               
 HTML5                                                                                                 , 2010-10-19 , http://www.w3.org/TR/2010/WD-html5-20101019/                             , WD               
 HTML5                                                                                                 , 2011-01-13 , http://www.w3.org/TR/2011/WD-html5-20110113/                             , WD               
 HTML5                                                                                                 , 2011-04-05 , http://www.w3.org/TR/2011/WD-html5-20110405/                             , WD               
 HTML5                                                                                                 , 2011-05-25 , http://www.w3.org/TR/2011/WD-html5-20110525/                             , LastCall         
 HTML5                                                                                                 , 2011-05-25 , http://www.w3.org/TR/2011/WD-html5-20110525/                             , WD               
 HTML5                                                                                                        , 2012-03-29 , http://www.w3.org/TR/2012/WD-html5-20120329/                                     , WD               
 HTML5                                                                                                        , 2012-10-25 , http://www.w3.org/TR/2012/WD-html5-20121025/                                     , WD               
 HTML5                                                                                                        , 2012-12-17 , http://www.w3.org/TR/2012/CR-html5-20121217/                                     , CR               
 HTML5                                                                                                        , 2013-08-06 , http://www.w3.org/TR/2013/CR-html5-20130806/                                     , CR               
 HTML5                                                                                                        , 2014-02-04 , http://www.w3.org/TR/2014/CR-html5-20140204/                                     , CR               
 HTML5                                                                                                        , 2014-04-29 , http://www.w3.org/TR/2014/CR-html5-20140429/                                     , CR               
 HTML5                                                                                                        , 2014-06-17 , http://www.w3.org/TR/2014/WD-html5-20140617/                                     , LastCall         
 HTML5                                                                                                        , 2014-06-17 , http://www.w3.org/TR/2014/WD-html5-20140617/                                     , WD               
 HTML5                                                                                                        , 2014-07-31 , http://www.w3.org/TR/2014/CR-html5-20140731/                                     , CR               
 HTML5                                                                                                        , 2014-09-16 , http://www.w3.org/TR/2014/PR-html5-20140916/                                     , PR               
 HTML5                                                                                                        , 2014-10-28 , http://www.w3.org/TR/2014/REC-html5-20141028/                                    , REC              
 HTML5 differences from HTML4                                                                          , 2010-03-04 , http://www.w3.org/TR/2010/WD-html5-diff-20100304/                        , WD               
 HTML5 differences from HTML4                                                                          , 2010-06-24 , http://www.w3.org/TR/2010/WD-html5-diff-20100624/                        , WD               
 HTML5 differences from HTML4                                                                          , 2010-10-19 , http://www.w3.org/TR/2010/WD-html5-diff-20101019/                        , WD               
 HTML5 differences from HTML4                                                                          , 2011-01-13 , http://www.w3.org/TR/2011/WD-html5-diff-20110113/                        , WD               
 HTML5 differences from HTML4                                                                          , 2011-04-05 , http://www.w3.org/TR/2011/WD-html5-diff-20110405/                        , WD               
 HTML5 differences from HTML4                                                                          , 2011-05-25 , http://www.w3.org/TR/2011/WD-html5-diff-20110525/                        , WD               
 HTML5 differences from HTML4                                                                                 , 2012-03-29 , http://www.w3.org/TR/2012/WD-html5-diff-20120329/                                , WD               
 HTML5 differences from HTML4                                                                                 , 2012-10-25 , http://www.w3.org/TR/2012/WD-html5-diff-20121025/                                , WD               
 HTML5 Differences from HTML4                                                                                 , 2014-09-18 , http://www.w3.org/TR/2014/WD-html5-diff-20140918/                                , WD               
